SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,discount,if_promo_used,if_completed
5,186,207,20.0,8.0,3375,388,63,52,1,5.0,45,143,31049.00,17,20,26,0,1,46.80,1,1
4,183,167,47.0,8.0,1451,0,1,1,0,5.0,1,0,1200.00,14,16,1,0,0,0.00,0,1
3,3,177,5.0,8.0,76409,0,3,1,0,5.0,1,1,13000.00,12,9,44,0,0,0.00,0,0
3,221,223,6.0,2.0,233,614,16,10,0,5.0,6,12,11890.00,7,22,14,0,1,0.00,0,0
4,183,167,8.0,12.0,14574,687,30,9,2,4.6,5,41,13136.00,16,10,1793,0,2,0.00,1,0
1,225,22,47.0,12.0,2526,1,2,1,0,5.0,1,3,0.00,18,17,70,0,0,0.00,1,0
7,184,72,12.0,11.0,2345,1118,127,122,2,4.833333333333333,24,59,38146.00,18,17,166,0,0,0.00,0,1
5,186,563,47.0,8.0,751,0,1,1,0,5.0,1,0,1250.00,7,9,1,0,0,100.00,1,1
1,225,22,1.0,8.0,649,1004,24,10,0,4.75,8,20,29502.00,14,15,0,0,0,0.00,0,1
3,224,661,6.0,12.0,12983,432,8,6,0,5.0,2,2,148199.00,13,11,117,1,0,0.00,1,0
2,226,295,20.0,2.0,3076,964,25,15,1,4.2,10,28,24991.00,12,17,388,0,10,0.00,0,0
3,224,245,6.0,2.0,6541,340,11,7,1,3.3333333333333335,3,15,5438.00,13,10,44,1,0,0.00,0,1
4,183,167,44.0,8.0,1809,72,10,4,0,4.666666666666667,3,7,2600.00,9,19,33,1,3,0.00,0,0
2,226,25,11.0,8.0,1108,344,4,2,0,3.5,2,8,1958.00,20,19,94,0,1,0.00,0,0
7,184,584,17.0,12.0,65288,78,4,2,0,5.0,1,11,960.00,11,10,22,1,0,0.00,1,0
1,1,14,5.0,2.0,14799,288,24,11,1,5.0,1,51,14284.00,21,17,43,1,1,52.65,1,1
2,226,25,20.0,2.0,19932,163,7,2,1,4.0,1,6,8100.00,13,10,116,1,1,0.00,0,0
7,184,584,4.0,12.0,75441,626,12,5,1,5.0,2,39,3520.00,12,18,173,0,4,0.00,1,0
1,1,10,11.0,9.0,28,895,2,1,0,4.0,1,1,1000.00,17,16,94,0,1,0.00,0,0
1,1,19,1.0,9.0,49086,278,6,4,1,4.333333333333333,3,6,3349.00,0,10,9,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,873,52,42,0,4.125,8,61,64439.00,13,17,171,0,0,12.30,0,1
5,186,64,8.0,8.0,1508,333,25,20,0,4.882352941176471,17,17,15426.20,12,15,26,0,2,0.00,0,1
4,183,200,5.0,2.0,1451,627,5,4,0,5.0,1,10,3800.00,13,11,45,0,2,0.00,0,1
4,183,668,5.0,12.0,14256,348,9,7,1,5.0,3,12,6610.00,13,11,21,0,2,0.00,0,1
4,183,167,2.0,8.0,10132,655,47,29,4,4.958333333333333,24,30,36105.00,11,16,28,0,0,0.00,0,1
1,1,10,43.0,8.0,905,99,8,5,2,1.0,1,5,2949.00,19,9,13,0,0,0.00,0,0
5,186,65,11.0,8.0,751,771,15,9,5,4.888888888888889,9,31,8171.00,23,12,12,0,1,0.00,0,1
1,1,587,4.0,12.0,44519,1004,22,16,1,4.555555555555555,9,29,30448.00,16,11,42,0,0,0.00,0,1
3,235,545,11.0,8.0,3439,367,155,67,22,3.7083333333333335,48,344,103387.00,8,10,1,0,0,0.00,0,0
4,183,167,20.0,8.0,77371,27,2,2,0,3.5,2,1,1400.00,18,10,15,0,0,0.00,0,1
1,1,13,6.0,12.0,4356,0,1,1,0,5.0,1,1,200.00,13,10,20,0,1,0.00,0,1
8,286,293,20.0,10.0,74356,39,2,1,0,4.0,1,18,1100.00,14,19,580,0,15,0.00,0,0
1,73,74,1.0,9.0,1067,87,6,2,0,1.0,1,22,2150.00,7,16,152,0,1,0.00,0,1
1,73,74,5.0,9.0,74140,349,14,9,0,5.0,8,16,5777.00,21,11,13,1,0,0.00,0,0
1,1,15,2.0,8.0,13087,24,2,1,0,5.0,1,1,1390.00,6,15,32,0,0,0.00,1,0
6,185,247,1.0,12.0,76159,979,5,3,0,4.0,1,3,902.00,17,20,26,1,1,17.00,1,1
7,184,72,12.0,11.0,2345,890,57,52,3,3.0,1,38,16341.00,13,17,171,0,0,0.00,0,1
5,186,69,5.0,12.0,74709,860,17,11,0,5.0,2,8,13455.00,11,11,167,0,0,0.00,1,0
1,1,19,43.0,8.0,649,899,15,12,0,3.8333333333333335,6,19,137669.00,11,15,3,0,1,0.00,0,1
3,3,606,11.0,2.0,710,10,4,3,1,5.0,2,7,25350.00,13,14,144,0,4,0.00,0,1
3,224,301,47.0,8.0,2478,205,27,10,2,3.3333333333333335,3,66,11571.00,10,17,6,0,1,0.00,0,0
2,226,25,11.0,8.0,3429,14,3,3,0,5.0,1,12,6350.00,15,12,20,0,0,75.00,1,1
7,184,72,12.0,12.0,20743,412,6,4,0,5.0,3,14,775.00,12,17,412,0,12,0.00,1,0
1,225,22,6.0,12.0,1047,467,7,2,0,5.0,1,5,1499.00,11,16,52,0,0,0.00,1,0
7,184,72,12.0,11.0,2528,1138,120,119,0,5.0,4,13,15912.00,17,17,167,0,0,0.00,0,1
1,225,21,20.0,8.0,4126,32,11,8,0,5.0,8,10,6985.00,2,17,38,0,3,0.00,1,0
2,226,23,1.0,8.0,2586,1004,24,10,0,4.75,8,20,29502.00,3,10,6,0,0,0.00,0,0
6,185,247,11.0,12.0,64798,307,4,4,0,5.0,3,4,3410.00,13,20,30,0,1,0.00,0,1
3,3,152,50.0,2.0,75897,394,4,2,0,5.0,1,3,1242.00,12,14,97,0,2,0.00,0,0
6,185,247,11.0,12.0,4972,105,5,3,0,5.0,1,3,1000.00,18,19,48,0,0,20.00,0,1
4,183,200,6.0,8.0,13474,132,8,7,0,4.5,2,2,6780.00,16,19,2,0,0,0.00,0,1
1,225,21,4.0,2.0,649,195,8,5,1,4.0,2,3,1098.00,20,10,13,0,0,0.00,0,0
5,186,69,6.0,12.0,68538,273,14,7,0,5.0,6,27,7300.00,17,16,262,0,3,60.00,1,1
1,1,19,5.0,2.0,595,645,11,5,2,5.0,2,11,3400.00,15,10,18,1,0,0.00,0,0
2,226,26,4.0,2.0,26856,831,17,11,0,5.0,3,20,5749.00,18,15,116,0,2,0.00,0,0
6,185,247,18.0,12.0,2336,577,24,16,4,3.5714285714285716,7,28,8435.50,14,19,148,0,1,120.00,0,1
1,1,14,6.0,2.0,107,479,18,12,3,3.5,2,11,20920.00,12,15,2,0,0,0.00,0,0
2,226,23,47.0,8.0,3076,115,4,2,0,5.0,1,2,1248.00,8,10,25,1,1,0.00,0,0
6,185,124,4.0,2.0,74981,244,9,8,0,5.0,1,17,76184.00,18,13,42,0,1,0.00,0,0
1,73,74,11.0,12.0,2130,1,3,1,0,5.0,1,2,300.00,16,20,51,1,2,0.00,0,0
5,186,207,47.0,8.0,3375,321,5,2,0,5.0,1,4,750.00,12,14,25,1,1,0.00,0,0
1,73,75,12.0,2.0,73117,0,1,1,0,5.0,1,1,750.00,15,20,4,0,1,0.00,0,1
4,183,167,43.0,9.0,76174,0,4,1,0,5.0,1,0,1300.00,11,14,2,1,0,0.00,0,0
2,226,295,49.0,2.0,3076,476,70,34,3,5.0,9,141,21081.00,8,10,25,1,1,0.00,0,0
1,1,194,11.0,2.0,1524,362,27,14,0,5.0,9,48,63907.00,14,18,3,0,0,0.00,0,1
1,1,643,1.0,2.0,1812,306,15,8,1,4.0,3,12,2340.00,20,10,205,1,0,0.00,1,0
1,1,14,52.0,8.0,14799,2,2,2,0,5.0,2,1,599.00,22,13,14,0,1,0.00,0,1
7,184,72,6.0,8.0,3504,105,6,6,0,5.0,2,16,1700.00,13,18,124,0,5,0.00,0,1
4,183,647,1.0,2.0,67189,1100,104,62,4,4.75,16,203,34943.50,13,12,46,0,0,0.00,0,0
1,73,74,1.0,11.0,13483,815,4,3,0,5.0,1,9,1300.00,10,20,33,1,3,0.00,0,1
7,184,72,12.0,4.0,2345,1137,107,104,2,4.428571428571429,7,25,22603.50,12,17,172,0,0,0.00,0,1
2,226,25,12.0,8.0,85935,1074,26,24,0,4.0,1,9,6717.00,9,12,2,0,0,0.00,1,0
1,1,14,5.0,12.0,74416,189,4,3,0,5.0,2,6,597.00,18,15,188,1,0,10.00,1,1
1,1,13,5.0,8.0,3964,0,1,1,0,3.0,1,3,200.00,0,16,135,0,3,0.00,0,1
6,185,247,2.0,8.0,1809,1029,57,33,5,4.363636363636363,22,72,56362.00,17,10,88,1,1,0.00,0,0
5,186,103,43.0,8.0,649,193,7,6,0,5.0,6,5,7855.00,19,20,72,0,2,0.00,0,1
1,225,21,12.0,8.0,,168,4,3,0,5.0,2,2,899.00,12,16,3,0,0,0.00,0,0
3,224,577,2.0,12.0,37415,184,4,2,0,4.0,1,8,450.00,12,20,295,1,1,0.00,0,1
5,186,65,51.0,8.0,3562,408,41,29,2,3.739130434782609,23,28,29279.00,23,10,10,0,0,0.00,0,0
7,184,584,39.0,8.0,65288,719,8,5,1,4.333333333333333,3,10,2850.00,22,15,40,0,2,0.00,0,0
7,184,72,12.0,4.0,2345,1133,130,126,2,4.818181818181818,11,38,54427.00,13,17,171,0,0,0.00,0,1
5,186,207,12.0,9.0,448,198,13,12,0,4.833333333333333,12,12,6379.00,0,14,13,0,1,0.00,0,1
1,1,618,8.0,8.0,48816,240,31,23,0,4.8,20,21,12848.00,1,13,11,1,4,0.00,0,0
3,221,222,6.0,8.0,233,20,6,6,0,5.0,2,4,16260.00,14,19,4,0,0,0.00,0,1
6,185,626,11.0,8.0,,624,157,91,4,4.886363636363637,44,183,8827.00,12,13,0,0,0,0.00,0,0
1,225,21,4.0,11.0,99688,777,36,28,2,4.166666666666667,6,68,27180.00,13,14,0,0,0,0.00,0,1
5,186,64,11.0,8.0,56940,790,189,185,0,5.0,181,1,14090.00,19,20,0,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,286,8,8,0,4.5,2,13,20621.00,12,17,172,0,0,0.00,0,1
2,226,25,1.0,12.0,16202,120,3,1,0,5.0,1,9,1500.00,15,12,116,1,0,0.00,1,0
1,225,22,50.0,12.0,2637,209,7,4,0,4.5,2,12,1980.00,12,18,269,1,6,0.00,0,0
5,186,64,6.0,8.0,3375,384,32,18,1,4.0,16,26,20835.00,21,13,87,0,1,0.00,0,1
5,186,207,2.0,8.0,73946,285,35,16,1,4.666666666666667,12,65,7349.00,18,16,45,1,1,0.00,0,0
6,185,247,2.0,9.0,1809,623,28,20,2,4.846153846153846,13,41,9618.00,23,15,39,1,2,0.00,0,0
6,185,247,50.0,8.0,12664,413,44,23,1,5.0,9,23,5954.00,8,9,144,0,5,20.00,0,1
5,186,69,12.0,12.0,1968,227,12,7,1,4.666666666666667,3,10,6638.00,16,11,114,1,0,0.00,1,0
5,186,69,5.0,8.0,3015,743,9,6,2,4.0,3,6,5610.00,22,12,85,0,1,0.00,0,0
2,226,24,11.0,2.0,13678,593,9,3,0,5.0,1,17,2148.00,19,9,13,1,0,0.00,0,0
1,1,12,39.0,2.0,2448,12,4,1,1,5.0,1,3,200.00,19,14,42,0,1,24.00,1,1
5,186,207,44.0,8.0,73742,619,11,9,0,4.833333333333333,6,18,7795.00,19,11,39,0,0,0.00,0,1
6,185,274,17.0,9.0,10983,464,8,3,1,5.0,1,5,1299.00,23,14,86,1,0,0.00,0,0
8,348,350,12.0,11.0,3048,609,123,120,0,5.0,1,78,11539.00,17,18,0,0,0,0.00,0,1
8,101,446,5.0,2.0,17291,859,43,27,1,4.380952380952381,21,83,27245.00,13,18,556,0,7,0.00,0,0
7,184,72,11.0,8.0,65288,183,3,2,1,4.0,2,4,836.00,12,18,293,0,1,8.00,1,1
5,186,207,1.0,2.0,65591,593,19,10,2,3.0,1,33,3930.00,11,14,2,0,0,0.00,0,0
1,1,13,6.0,12.0,2074,184,5,3,0,5.0,1,4,6419.00,19,10,14,0,0,0.00,1,0
4,183,167,12.0,9.0,25864,178,19,11,0,5.0,9,24,12240.00,14,9,18,0,3,0.00,0,1
3,236,292,1.0,11.0,233,372,23,11,0,3.1666666666666665,6,19,26160.53,23,9,9,0,0,0.00,0,1
6,185,247,39.0,12.0,2336,839,8,5,1,3.6666666666666665,3,13,3752.00,16,12,43,1,0,120.00,0,1
1,1,217,1.0,9.0,649,267,21,15,0,5.0,11,38,15625.00,13,9,163,0,4,0.00,0,1
7,184,72,1.0,8.0,1385,611,20,17,0,5.0,15,46,8515.00,1,10,248,0,5,0.00,0,1
3,3,154,11.0,9.0,2812,1106,347,329,6,4.9366515837104075,221,273,148006.00,17,10,184,0,9,0.00,0,1
1,1,12,4.0,8.0,28,122,4,2,0,5.0,1,8,810.00,11,10,94,0,3,0.00,0,0
7,184,72,4.0,8.0,1809,102,15,8,5,3.0,1,41,736.00,10,11,24,1,1,0.00,0,0
5,186,207,51.0,12.0,76347,626,10,3,1,5.0,1,15,1640.00,19,10,62,1,0,0.00,0,0
1,1,12,8.0,2.0,17482,0,2,1,0,5.0,1,1,1400.00,11,14,2,1,0,0.00,1,0
2,226,23,1.0,2.0,18220,223,11,4,0,5.0,1,14,1890.00,16,15,142,0,4,0.00,0,0
1,1,13,5.0,11.0,595,344,7,6,1,5.0,2,31,20752.00,13,18,460,0,15,0.00,0,1
4,183,167,12.0,2.0,25864,563,8,7,0,4.666666666666667,6,12,10748.00,15,18,2,0,0,0.00,0,1
4,183,199,6.0,9.0,73351,135,13,8,1,4.375,8,12,7830.00,23,17,17,1,0,0.00,0,0
7,184,72,12.0,4.0,2345,1140,52,50,0,4.5,2,30,91444.00,10,17,246,0,1,0.00,0,1
6,185,247,39.0,12.0,2336,172,4,4,0,3.6666666666666665,3,3,3530.00,13,15,73,0,1,120.00,0,1
6,185,247,17.0,12.0,64798,517,31,19,2,4.5,16,25,12720.00,11,13,25,1,0,0.00,0,0
1,1,14,11.0,8.0,3836,1,9,4,0,5.0,4,7,700.00,23,9,9,0,0,0.00,0,0
4,183,167,11.0,2.0,25864,127,10,5,0,5.0,1,8,3100.00,15,16,0,0,0,0.00,0,0
5,186,207,8.0,8.0,76347,240,31,23,0,4.8,20,21,12848.00,10,9,22,0,0,0.00,0,0
1,225,21,11.0,2.0,49086,0,4,4,0,5.0,4,1,32100.00,20,22,1,0,1,410.00,1,1
5,186,69,47.0,12.0,78623,0,3,2,0,5.0,2,5,6360.00,19,10,62,0,1,0.00,0,0
4,183,167,6.0,8.0,1451,558,11,10,0,4.5,8,10,12100.00,17,16,22,1,1,0.00,0,0
6,185,247,1.0,8.0,2336,300,16,14,2,3.8,10,10,13295.00,23,17,17,0,1,120.00,0,1
4,183,571,20.0,2.0,73618,234,6,2,2,5.0,1,4,1415.00,17,16,46,0,0,0.00,0,1
5,186,207,1.0,12.0,1937,331,16,8,2,3.0,6,18,2360.00,13,10,92,0,2,0.00,1,0
1,1,13,6.0,2.0,43621,702,6,5,0,4.5,4,12,32900.00,18,10,15,1,0,0.00,0,0
5,186,64,1.0,2.0,68538,55,5,2,1,5.0,2,12,3398.00,14,9,594,0,7,0.00,0,0
3,224,301,6.0,12.0,12983,801,10,5,0,5.0,2,15,8340.00,16,16,47,1,0,0.00,0,0
1,1,13,1.0,2.0,595,1132,75,46,3,4.117647058823529,17,163,26313.00,15,10,18,1,1,0.00,0,0
4,183,200,11.0,8.0,1738,34,7,1,0,5.0,1,8,2000.00,13,16,2,0,0,0.00,0,0
1,1,14,11.0,8.0,1797,174,21,2,1,1.5,2,27,550.00,11,10,22,0,1,0.00,0,0
5,186,207,2.0,8.0,3015,656,5,2,0,5.0,2,11,1650.00,22,14,39,1,2,0.00,1,0
4,183,167,6.0,9.0,1451,162,9,7,0,4.75,4,3,4030.00,16,19,2,1,0,0.00,0,1
1,1,14,29.0,8.0,1935,101,4,4,0,5.0,3,0,540.00,12,13,0,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,1100,22,22,0,5.0,1,3,7314.00,16,17,168,0,0,0.00,0,1
6,185,488,1.0,9.0,40485,448,12,6,0,5.0,2,16,1793.00,0,10,9,0,0,0.00,0,1
2,226,23,11.0,2.0,75787,0,2,1,0,5.0,1,5,700.00,16,14,69,1,2,0.00,0,0
5,186,64,5.0,9.0,3015,0,2,1,0,4.0,1,1,1000.00,14,17,26,0,1,0.00,0,1
5,186,207,12.0,8.0,,105,7,3,2,5.0,2,2,1540.00,18,15,20,0,1,0.00,0,0
1,1,14,1.0,8.0,9,868,11,6,1,4.6,5,19,6165.00,11,19,31,0,4,0.00,0,1
3,3,152,11.0,2.0,462,251,7,2,2,5.0,2,9,18975.00,18,14,19,0,1,475.00,1,1
3,3,275,5.0,12.0,76877,702,3,3,0,4.0,2,2,849.00,11,10,382,0,2,0.00,0,1
4,183,167,1.0,11.0,24823,58,4,3,0,5.0,1,9,20000.00,22,11,84,0,3,0.00,0,1
4,183,647,4.0,2.0,67189,326,24,12,1,4.333333333333333,9,44,15700.00,16,12,163,1,3,0.00,1,0
1,1,19,5.0,2.0,1809,1,5,1,0,5.0,1,4,200.00,11,16,28,1,1,0.00,0,0
6,185,488,6.0,8.0,2330,445,33,29,0,5.0,19,27,9746.40,12,16,243,0,1,0.00,0,1
1,73,74,44.0,9.0,46349,316,9,6,0,4.0,4,14,28001.00,22,13,14,1,1,0.00,0,0
4,183,339,1.0,2.0,1738,347,217,210,0,5.0,104,97,620540.00,21,11,253,0,0,0.00,0,1
3,221,222,6.0,8.0,233,687,20,15,0,4.3,10,23,34679.00,9,20,34,0,1,0.00,0,1
7,184,584,39.0,8.0,65288,354,74,60,3,4.891891891891892,37,125,59296.00,10,9,46,0,2,0.00,0,0
5,186,207,4.0,2.0,20171,172,22,18,1,4.705882352941177,17,34,24940.00,19,10,134,1,0,0.00,1,0
3,224,434,11.0,2.0,75322,3,4,2,0,5.0,1,3,2740.00,16,12,19,1,0,0.00,0,0
5,186,207,11.0,8.0,3015,356,160,154,3,5.0,139,29,202270.00,0,9,8,0,0,120.00,0,1
7,184,72,11.0,12.0,65288,533,16,11,1,5.0,1,16,4294.00,13,14,24,0,0,0.00,0,0
1,1,14,20.0,8.0,63688,247,84,84,0,5.0,30,17,15705.00,13,14,0,0,0,0.00,0,1
4,183,167,2.0,2.0,76174,289,17,12,0,5.0,7,14,9670.00,10,11,0,0,1,0.00,0,1
4,183,571,12.0,8.0,1451,552,12,6,0,3.6666666666666665,3,4,9230.00,11,16,28,0,3,0.00,0,1
6,185,274,6.0,9.0,17834,990,16,16,0,4.857142857142857,14,11,27828.95,1,16,38,0,0,0.00,0,1
1,1,14,12.0,9.0,595,295,98,25,8,5.0,3,164,12164.00,16,20,3,0,0,0.00,0,0
6,185,247,8.0,8.0,4972,367,23,13,1,4.5,4,25,4008.00,18,15,20,1,0,20.00,0,1
3,3,606,49.0,8.0,17570,299,14,11,0,5.0,10,4,3500.00,19,20,0,0,0,0.00,0,1
6,185,247,1.0,8.0,76159,517,9,7,0,5.0,4,16,14230.00,9,19,33,0,1,20.00,0,1
1,1,14,17.0,2.0,2526,468,12,8,1,4.0,5,28,42420.00,8,9,1296,0,15,0.00,0,1
3,221,222,29.0,2.0,613,374,6,3,1,5.0,2,5,5190.00,15,16,0,0,0,0.00,0,0
5,186,563,47.0,8.0,3015,356,160,154,3,5.0,139,29,202270.00,23,13,13,0,0,0.00,0,1
4,183,167,6.0,8.0,1738,443,23,19,0,4.9411764705882355,17,25,28840.00,16,11,42,0,3,75.00,1,1
2,226,23,47.0,12.0,18220,420,22,14,2,5.0,8,41,19716.00,14,17,170,0,1,0.00,0,0
3,3,152,4.0,8.0,1473,1,2,1,0,5.0,1,2,9000.00,21,8,130,1,1,0.00,0,1
3,224,331,11.0,8.0,12983,216,12,8,0,5.0,4,18,17940.00,15,14,70,0,3,0.00,0,0
3,221,222,6.0,8.0,55872,384,32,18,1,4.0,16,26,20835.00,11,9,21,0,0,0.00,0,0
4,183,339,2.0,2.0,1451,27,7,7,0,5.0,5,9,11250.00,14,9,18,0,3,0.00,0,1
6,185,247,2.0,12.0,2336,827,16,10,0,4.25,4,18,21579.00,12,12,167,0,2,120.00,0,1
1,225,22,51.0,12.0,14607,15,3,1,1,5.0,1,0,300.00,16,12,19,1,0,0.00,0,0
4,183,167,1.0,2.0,99814,516,9,3,0,5.0,1,7,3250.00,15,10,18,0,0,0.00,0,0
5,186,207,2.0,12.0,76347,680,37,17,1,3.25,16,29,8936.00,13,9,19,1,0,0.00,0,0
1,1,14,12.0,8.0,649,248,109,103,3,4.861386138613861,101,20,141268.05,21,14,16,0,0,0.00,0,1
1,225,21,12.0,2.0,74761,0,2,1,0,3.0,1,1,300.00,18,11,16,0,1,75.00,1,1
1,1,618,20.0,12.0,1108,369,9,3,1,5.0,2,4,800.00,18,10,15,0,0,0.00,0,0
8,348,350,12.0,11.0,3048,1034,33,29,0,5.0,1,10,8549.00,11,9,21,0,1,0.00,0,1
6,185,247,2.0,8.0,2330,610,27,22,1,3.8181818181818183,11,32,15161.00,0,20,19,0,2,32.00,0,1
4,183,571,2.0,9.0,2661,385,18,14,0,3.8181818181818183,11,11,13490.00,2,12,9,0,0,0.00,0,1
1,225,22,1.0,9.0,71414,694,15,13,2,4.75,12,21,13879.00,12,14,1,0,0,0.00,0,1
6,185,247,2.0,12.0,79213,93,12,5,0,5.0,1,18,3029.00,19,15,43,1,0,20.00,0,1
6,185,247,11.0,12.0,4972,727,64,50,0,4.9375,16,84,17069.00,12,13,24,0,0,20.00,0,1
1,1,14,4.0,9.0,277,1080,34,28,5,4.0,8,40,21225.00,13,15,1,0,0,0.00,0,0
3,3,152,1.0,2.0,34262,464,6,4,0,5.0,2,10,19898.00,15,20,100,0,2,500.00,1,1
1,225,21,11.0,2.0,649,593,7,6,0,4.0,2,16,2168.00,12,16,3,0,0,0.00,0,1
3,3,177,11.0,9.0,3439,27,3,2,1,5.0,2,0,2400.00,19,20,0,0,0,0.00,0,0
6,185,247,2.0,8.0,2330,610,27,22,1,3.8181818181818183,11,32,15161.00,13,15,25,0,1,0.00,0,1
5,186,207,5.0,8.0,3015,917,6,3,1,5.0,1,6,2199.00,9,17,31,0,2,36.00,1,1
6,185,488,4.0,2.0,99658,941,18,12,1,5.0,1,34,3249.00,13,19,29,0,2,50.00,1,1
6,185,247,6.0,12.0,79213,239,25,19,4,5.0,5,39,9390.50,16,12,19,0,0,20.00,0,1
7,184,72,5.0,12.0,17019,613,15,6,0,5.0,1,12,2257.00,19,17,69,0,1,0.00,0,0
4,183,167,6.0,8.0,2661,327,23,19,0,4.714285714285714,14,17,31922.00,22,11,36,0,0,0.00,0,1
1,1,14,6.0,9.0,9,317,4,2,0,5.0,1,9,3800.00,15,12,932,0,8,0.00,1,0
1,1,14,5.0,8.0,9,0,2,2,0,5.0,2,2,1000.00,13,19,5,0,1,0.00,0,1
6,185,247,6.0,12.0,79213,239,11,7,2,4.2,5,26,2636.75,16,14,21,0,0,20.00,0,1
5,186,586,20.0,9.0,3015,321,13,7,0,5.0,3,15,20600.00,22,17,18,0,1,0.00,0,1
3,221,222,2.0,12.0,1680,994,20,14,3,4.1,10,31,30069.00,10,13,26,0,0,0.00,1,0
3,236,41,29.0,12.0,613,74,2,1,0,5.0,1,0,290.00,13,21,271,0,0,0.00,1,0
1,1,14,20.0,12.0,277,0,2,2,0,5.0,1,3,2099.00,13,10,116,0,0,0.00,0,1
2,226,24,18.0,2.0,18220,55,16,9,0,4.333333333333333,6,27,40221.00,11,11,47,0,1,0.00,0,0
6,185,488,4.0,9.0,99658,1106,347,329,6,4.9366515837104075,221,273,148006.00,17,11,593,0,7,0.00,0,1
3,3,152,5.0,2.0,1303,0,2,1,0,5.0,1,0,3200.00,20,9,12,0,0,0.00,0,0
5,186,69,8.0,12.0,3455,672,19,11,2,4.4,10,21,8334.00,19,20,96,0,3,0.00,1,0
1,73,92,44.0,8.0,14236,528,117,37,15,4.875,24,403,120153.00,6,10,51,0,4,0.00,1,0
1,73,74,2.0,8.0,1067,169,4,2,0,5.0,2,13,4350.00,15,16,48,0,5,0.00,0,1
7,184,584,20.0,12.0,65288,285,3,1,0,5.0,1,11,800.00,10,16,605,0,5,0.00,1,0
1,1,19,2.0,8.0,17674,912,19,9,0,5.0,5,28,16348.00,10,9,142,1,1,0.00,0,0
4,183,167,8.0,12.0,2661,28,5,2,2,1.0,1,6,300.00,17,10,208,0,1,0.00,0,0
5,186,69,20.0,8.0,3375,388,63,52,1,5.0,45,143,31049.00,14,11,20,0,0,0.00,0,1
1,73,76,1.0,12.0,13087,958,2,1,0,4.0,1,5,2700.00,15,16,48,0,1,0.00,0,0
7,184,72,6.0,8.0,3504,105,6,6,0,5.0,2,16,1700.00,10,18,199,0,4,0.00,0,1
4,183,167,6.0,8.0,1738,443,23,19,0,4.9411764705882355,17,25,28840.00,12,18,101,0,0,0.00,0,1
1,225,22,5.0,8.0,14731,483,15,13,0,4.777777777777778,9,12,24166.00,11,17,5,0,0,0.00,0,1
7,184,72,12.0,11.0,2345,223,8,8,0,5.0,3,8,4771.00,11,17,245,0,1,0.00,0,1
4,183,167,29.0,8.0,77371,446,10,4,1,5.0,1,14,4100.00,19,20,24,0,0,0.00,0,1
5,186,207,2.0,12.0,78623,526,11,9,1,5.0,9,8,14134.50,13,16,2,0,0,50.00,1,1
6,185,247,39.0,8.0,2336,515,49,40,2,3.878787878787879,33,45,14991.00,11,17,53,0,1,260.00,0,1
3,3,273,2.0,2.0,1418,804,10,6,0,5.0,3,15,20302.00,19,16,44,0,0,0.00,0,0
5,186,207,5.0,8.0,56940,790,76,67,2,4.96969696969697,66,48,14342.00,12,14,1,0,0,0.00,0,1
1,73,75,6.0,9.0,52197,202,10,4,0,5.0,2,23,7950.00,14,16,289,0,11,0.00,0,0
1,1,14,1.0,8.0,9,478,22,17,0,4.529411764705882,17,30,51400.00,20,9,12,0,0,0.00,0,0
3,221,223,39.0,2.0,233,305,10,9,0,5.0,4,18,20532.00,16,10,257,0,1,0.00,0,1
3,235,518,6.0,9.0,233,484,43,22,0,5.0,19,45,27383.00,21,22,24,0,1,100.00,1,1
1,1,19,6.0,9.0,1151,170,12,8,0,4.857142857142857,7,17,9010.00,22,10,11,0,0,0.00,0,0
7,184,72,6.0,8.0,17771,518,59,42,10,4.486486486486487,37,161,19382.00,18,18,167,0,8,45.00,1,1
8,348,350,12.0,11.0,3048,948,11,10,0,5.0,2,8,1910.00,16,20,3,0,1,0.00,0,1
7,184,72,11.0,8.0,1419,401,15,5,1,5.0,1,61,1410.00,18,16,21,1,0,0.00,0,0
2,226,26,20.0,12.0,2552,460,7,4,0,4.0,3,10,2699.00,15,9,161,0,4,0.00,0,0
3,221,223,20.0,8.0,233,0,1,1,0,5.0,1,0,5000.21,22,11,12,0,0,0.00,0,1
6,185,488,4.0,2.0,99658,880,16,8,2,2.3333333333333335,3,33,2275.00,15,17,241,0,1,50.00,1,1
7,184,584,1.0,12.0,75441,230,4,1,0,5.0,1,25,2300.00,11,20,752,0,12,0.00,1,0
1,225,22,11.0,8.0,649,315,3,1,2,5.0,1,7,299.00,12,20,103,0,2,0.00,0,0
6,185,247,8.0,9.0,2336,53,3,2,0,1.0,1,12,780.00,19,15,67,0,2,120.00,0,1
1,1,14,44.0,8.0,67408,735,13,10,1,5.0,5,15,9690.00,14,10,43,0,1,0.00,0,1
1,1,10,2.0,12.0,2448,884,12,5,1,3.0,2,12,14163.00,17,11,209,1,4,0.00,1,0
5,186,207,1.0,9.0,3015,263,30,18,2,4.384615384615385,13,95,42640.00,9,17,31,0,2,0.00,0,1
